Дата турнира: 2026-04-17T04:37:44.038Z
Оружия: 31

Черепашье зелье vs Светильник Джека -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Костная мука -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Книга с пером -> turtlePotion | HP 100:0 | Пики P:0 Z:2
Черепашье зелье vs Элитры -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Золотое яблоко -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Невидимость -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Зелье гравитации -> turtlePotion | HP 100:0 | Пики P:0 Z:2

Матчей с ошибками: 60

Таблица:
1. Нотный блок | П:58 Н:2 Пор:0 | HP:4836-0 | Ошибки:2
2. Черепашье зелье | П:56 Н:2 Пор:2 | HP:5444-116 | Ошибки:2
3. Вагонетка с воронкой | П:49 Н:2 Пор:9 | HP:2965-476 | Ошибки:2
4. Огненный стержень | П:48 Н:2 Пор:10 | HP:3116-487 | Ошибки:2
5. Якорь возрождения | П:48 Н:2 Пор:10 | HP:2742-475 | Ошибки:2
6. Наблюдатель | П:48 Н:2 Пор:10 | HP:2690-542 | Ошибки:2
7. Золотое яблоко | П:47 Н:2 Пор:11 | HP:3082-499 | Ошибки:2
8. Улей | П:43 Н:2 Пор:15 | HP:2310-735 | Ошибки:2
9. Ведро воды | П:39 Н:2 Пор:19 | HP:2300-833 | Ошибки:2
10. Пузырёк опыта | П:33 Н:2 Пор:25 | HP:1699-1241 | Ошибки:2
11. Лодка | П:33 Н:3 Пор:24 | HP:1780-1375 | Ошибки:2
12. Трезубец Лояльности | П:31 Н:3 Пор:26 | HP:1179-1516 | Ошибки:2
13. Жемчуг Края | П:28 Н:2 Пор:30 | HP:1338-1475 | Ошибки:2
14. Зелье гравитации | П:28 Н:2 Пор:30 | HP:1469-1664 | Ошибки:2
15. Снежки | П:25 Н:4 Пор:31 | HP:1328-1563 | Ошибки:2
16. Плачущий обсидиан | П:25 Н:2 Пор:33 | HP:1229-1663 | Ошибки:2
17. Ведро лавы | П:23 Н:2 Пор:35 | HP:1091-1583 | Ошибки:2
18. Слизневый поршень | П:23 Н:2 Пор:35 | HP:1121-1680 | Ошибки:2
19. Светильник Джека | П:22 Н:2 Пор:36 | HP:958-2013 | Ошибки:2
20. Огниво | П:21 Н:2 Пор:37 | HP:874-2101 | Ошибки:2
21. ТНТ | П:20 Н:2 Пор:38 | HP:1032-1759 | Ошибки:2
22. Элитры | П:19 Н:4 Пор:37 | HP:1140-2215 | Ошибки:2
23. Шалкеровый ящик | П:19 Н:2 Пор:39 | HP:810-2979 | Ошибки:2
24. Тотем | П:18 Н:5 Пор:37 | HP:404-1796 | Ошибки:2
25. Книга с пером | П:16 Н:2 Пор:42 | HP:628-1810 | Ошибки:2
26. Рельсы | П:16 Н:2 Пор:42 | HP:787-2664 | Ошибки:2
27. Удочка | П:15 Н:2 Пор:43 | HP:887-2027 | Ошибки:2
28. Невидимость | П:12 Н:3 Пор:45 | HP:506-2436 | Ошибки:2
29. Без оружия | П:1 Н:2 Пор:57 | HP:16-5021 | Ошибки:2
30. Костная мука | П:1 Н:2 Пор:57 | HP:19-5036 | Ошибки:2
31. Гнилая плоть | П:0 Н:60 Пор:0 | HP:0-0 | Ошибки:60
